,age,gender,state,country_residence,X5k,half,pace,final_time
4524,39,M,,GBR,1211,5464,457,11960
4525,38,M,MN,USA,1342,5822,457,11960
4526,48,M,CA,USA,1371,5772,457,11960
4527,42,F,CA,USA,1336,5785,457,11961
4528,28,F,MN,USA,1394,5885,457,11962
4529,30,M,GA,USA,1320,5712,457,11963
4530,38,F,FL,USA,1374,5843,457,11963
4531,50,M,TX,USA,1370,5826,457,11963
4532,53,M,,CHN,1370,5744,457,11964
4533,36,M,FL,USA,1279,5414,457,11964
4534,38,M,MA,USA,1202,5070,457,11964
4535,35,M,IN,USA,1379,5795,457,11965
4536,44,M,,AUS,1265,5375,457,11965
4537,37,F,AZ,USA,1381,5823,457,11966
4538,26,M,FL,USA,1109,4888,457,11966
4539,27,M,VA,USA,1293,5694,457,11967
4540,24,M,CT,USA,1253,5336,457,11967
4541,55,M,QC,CAN,1290,5731,457,11967
4542,47,M,CO,USA,1383,5758,457,11967
4543,48,M,FL,USA,1383,5773,457,11968
4544,43,M,SC,USA,1421,5895,457,11968
4545,47,M,CA,USA,1372,5892,457,11969
4546,24,F,IL,USA,1446,5971,457,11969
4547,33,M,BC,CAN,1222,5570,457,11969
4548,45,M,,GBR,1344,5757,457,11970
4549,46,M,SC,USA,1314,5634,457,11970
4550,25,F,CO,USA,1428,5948,457,11970
4551,30,F,IL,USA,1408,5916,457,11970
4552,37,M,MD,USA,1303,5599,457,11970
4553,41,M,MA,USA,1288,5467,457,11971
4554,60,M,CA,USA,1310,5834,457,11971
4555,27,M,CO,USA,1326,5758,457,11971
4556,41,M,,MEX,1377,5764,457,11972
4557,41,M,IN,USA,1301,5651,457,11972
4558,24,F,NY,USA,1382,5816,457,11973
4559,47,M,TX,USA,1379,5767,457,11973
4560,44,F,,HKG,1337,5841,457,11973
4561,36,F,,CHI,1294,5584,457,11973
4562,35,M,PA,USA,1309,5643,457,11973
4563,26,F,IL,USA,1417,5866,457,11974
4564,31,M,CO,USA,1288,5641,457,11974
4565,46,M,,PAN,1388,5791,457,11974
4566,41,F,CT,USA,1297,5711,457,11974
4567,50,M,CA,USA,1409,6001,457,11975
4568,41,M,WA,USA,1357,5769,457,11975
4569,53,M,CA,USA,1372,5903,457,11975
4570,28,M,IA,USA,1298,5391,457,11975
4571,46,M,PA,USA,1287,5575,457,11975
4572,45,M,,IND,1434,6011,457,11975
4573,50,M,,FRA,1347,5642,457,11976
4574,33,M,TX,USA,1208,5212,457,11976
4575,29,F,PA,USA,1327,5689,457,11976
4576,51,M,QC,CAN,1278,5593,457,11976
4577,29,M,IL,USA,1304,5668,457,11976
4578,41,M,,CHN,1274,5657,457,11977
4579,37,F,NH,USA,1292,5611,457,11977
4580,31,M,IL,USA,1305,5668,457,11977
4581,37,M,MI,USA,1302,5554,457,11978
4582,47,M,CA,USA,1271,5338,457,11978
4583,47,M,MO,USA,1276,5429,457,11978
4584,30,F,GA,USA,1367,5832,457,11979
4585,47,M,NY,USA,1398,5829,457,11980
4586,38,M,OR,USA,1297,5432,457,11980
4587,54,M,AK,USA,1331,5805,457,11981
4588,37,M,,AUS,1337,5788,457,11981
4589,39,M,TX,USA,1295,5572,457,11981
4590,49,M,,GBR,1334,5766,457,11981
4591,36,M,KY,USA,1204,5232,457,11981
4592,33,M,ME,USA,1363,5620,457,11982
4593,26,F,OR,USA,1426,5968,457,11982
4594,54,M,NJ,USA,1359,5756,458,11983
4595,41,F,TX,USA,1352,5788,458,11983
4596,49,M,,CHI,1379,5886,458,11984
4597,28,M,WA,USA,1369,5541,458,11984
4598,26,M,CA,USA,1256,5456,458,11984
4599,29,F,AZ,USA,1424,5868,458,11984
4600,48,M,CA,USA,1183,5126,458,11985
4601,45,M,QC,CAN,1390,5787,458,11985
4602,22,M,WA,USA,1224,5394,458,11985
4603,47,M,CT,USA,1362,5753,458,11985
4604,50,M,NY,USA,1249,5360,458,11985
4605,33,M,NY,USA,1254,5280,458,11986
4606,39,F,,FIN,1261,5815,458,11987
4607,50,M,NY,USA,1327,5624,458,11987
4608,24,F,NY,USA,1447,5911,458,11987
4609,49,M,ON,CAN,1267,5419,458,11988
4610,40,M,KS,USA,1300,5635,458,11988
4611,41,M,CA,USA,1269,5379,458,11989
4612,45,M,MA,USA,1340,5662,458,11989
4613,38,M,CA,USA,1277,5435,458,11990
4614,56,M,,CZE,1259,5650,458,11990
4615,61,M,ON,CAN,1324,5489,458,11990
4616,36,M,WA,USA,1235,5324,458,11991
4617,42,M,,CHI,1338,5653,458,11992
4618,50,M,MN,USA,1336,5584,458,11992
4619,34,M,NJ,USA,1285,5617,458,11993
4620,60,M,MA,USA,1392,5851,458,11993
4621,45,M,NH,USA,1349,5675,458,11994
4622,48,F,,NOR,1309,5749,458,11994
4623,25,F,CO,USA,1383,5912,458,11994
4624,23,F,MA,USA,1369,5818,458,11994
4625,45,M,CO,USA,1282,5418,458,11994
4626,52,M,IL,USA,1363,5829,458,11994
4627,35,M,,MEX,1256,5440,458,11995
4628,30,F,PA,USA,1427,5850,458,11995
4629,25,F,MD,USA,1355,5786,458,11995
4630,34,F,TX,USA,1280,5719,458,11995
4631,58,M,,GBR,1301,5611,458,11995
4632,26,F,MA,USA,1366,5678,458,11996
4633,32,M,CA,USA,1314,5557,458,11996
4634,47,M,TX,USA,1337,5883,458,11997
4635,49,M,TX,USA,1385,5771,458,11997
4636,29,F,TX,USA,1385,5770,458,11997
4637,39,F,PA,USA,1294,5660,458,11997
4638,32,M,IL,USA,1258,5650,458,11997
4639,43,F,MD,USA,1347,5774,458,11998
4640,47,M,CA,USA,1415,5734,458,11998
4641,39,M,CO,USA,1314,5745,458,11998
4642,44,M,,ESP,1261,5454,458,11998
4643,35,M,,GER,1259,5543,458,11998
4644,27,M,PR,USA,1245,5263,458,11998
4645,36,M,TX,USA,1287,5511,458,11999
4646,35,M,NH,USA,1314,5558,458,11999
4647,31,M,WV,USA,1263,5481,458,11999
4648,48,M,CA,USA,1408,5830,458,11999
4649,35,F,OH,USA,1375,5680,458,11999
4650,46,M,TN,USA,1484,6028,458,12000
4651,35,F,OH,USA,1376,5680,458,12000
4652,33,M,NY,USA,1200,5191,458,12000
4653,41,M,MA,USA,1276,5617,458,12000
4654,41,M,FL,USA,1360,5831,458,12000
4655,43,M,,GBR,1275,5507,458,12001
4656,42,M,MO,USA,1376,5686,458,12001
4657,21,M,MA,USA,1155,5002,458,12001
4658,54,F,ON,CAN,1372,5986,458,12001
4659,28,F,PA,USA,1425,5889,458,12001
4660,44,M,NY,USA,1372,5850,458,12002
4661,45,M,ON,CAN,1379,5840,458,12002
4662,41,M,,GER,1232,5609,458,12002
4663,45,M,NJ,USA,1330,5627,458,12003
4664,34,M,MA,USA,1140,5258,458,12003
4665,51,M,FL,USA,1410,5857,458,12003
4666,28,F,OR,USA,1405,5934,458,12004
4667,45,M,PA,USA,1391,5765,458,12004
4668,29,F,NY,USA,1367,5844,458,12004
4669,40,M,WA,USA,1286,5790,458,12004
4670,44,M,,DEN,1356,5835,458,12005
4671,38,M,WI,USA,1279,5425,458,12005
4672,26,M,IN,USA,1269,5381,458,12005
4673,25,F,CA,USA,1424,5913,458,12005
4674,44,M,TX,USA,1348,5719,458,12005
4675,46,M,MA,USA,1348,5789,458,12006
4676,53,F,TX,USA,1366,5822,458,12006
4677,56,M,NY,USA,1335,5857,458,12006
4678,36,M,QC,CAN,1378,5848,458,12006
4679,40,M,FL,USA,1307,5672,458,12007
4680,34,F,,CHN,1417,5901,458,12007
4681,29,F,,MEX,1351,5779,458,12007
4682,35,M,DC,USA,1282,5697,458,12008
4683,41,M,CA,USA,1332,5727,458,12008
4684,23,M,MA,USA,1262,5367,458,12008
4685,30,M,TX,USA,1256,5509,459,12009
4686,23,M,,GBR,1230,5302,459,12009
4687,48,M,CA,USA,1382,5882,459,12009
4688,28,F,CO,USA,1379,5813,459,12009
4689,61,F,NS,CAN,1429,5886,459,12010
4690,45,M,ID,USA,1271,5511,459,12012
4691,32,M,PA,USA,1470,5750,459,12012
4692,39,M,MI,USA,1236,5449,459,12012
4693,59,M,AZ,USA,1294,5435,459,12012
4694,47,M,NJ,USA,1404,5815,459,12012
4695,45,M,PA,USA,1358,5678,459,12013
4696,27,F,SK,CAN,1382,5761,459,12013
4697,22,M,MA,USA,1440,5937,459,12013
4698,54,M,,PHI,1410,5933,459,12013
4699,26,M,CA,USA,1244,5253,459,12013
4700,52,M,,ITA,1211,5619,459,12013
4701,28,F,NY,USA,1402,5880,459,12014
4702,28,F,NY,USA,1309,5781,459,12014
4703,34,M,MO,USA,1284,5559,459,12014
4704,34,F,CA,USA,1335,5741,459,12014
4705,51,M,NY,USA,1370,5870,459,12015
4706,43,M,VA,USA,1381,5865,459,12015
4707,56,M,MB,CAN,1301,5659,459,12015
4708,42,M,,POR,1359,5894,459,12015
4709,42,M,,CHN,1328,5705,459,12015
4710,26,F,,NZL,1371,5908,459,12016
4711,36,M,VT,USA,1353,5695,459,12016
4712,35,M,QC,CAN,1297,5567,459,12016
4713,47,F,TX,USA,1362,5824,459,12016
4714,44,F,MD,USA,1387,5750,459,12016
4715,44,F,MD,USA,1387,5750,459,12017
4716,38,M,PA,USA,1284,5347,459,12017
4717,45,M,ON,CAN,1410,5954,459,12017
4718,48,F,,FRA,1384,5817,459,12019
4719,26,F,CA,USA,1342,5781,459,12019
4720,29,M,QC,CAN,1308,5820,459,12019
4721,46,M,CA,USA,1332,5694,459,12019
4722,30,F,MN,USA,1421,5940,459,12020
4723,46,M,AB,CAN,1427,5910,459,12020
4724,51,M,TX,USA,1367,5820,459,12020
4725,28,F,SC,USA,1431,5914,459,12021
4726,37,M,IL,USA,1295,5655,459,12021
4727,30,F,NJ,USA,1491,6019,459,12022
4728,25,M,NY,USA,1280,5455,459,12022
4729,40,M,,GER,1239,5412,459,12022
4730,44,M,NY,USA,1358,5868,459,12023
4731,48,M,QC,CAN,1473,6049,459,12023
4732,45,M,CT,USA,1452,6032,459,12023
4733,40,F,QC,CAN,1393,5893,459,12023
4734,39,M,NY,USA,1354,5781,459,12023
4735,21,F,CO,USA,1369,5795,459,12023
4736,18,M,WA,USA,1200,5422,459,12023
4737,46,M,IL,USA,1431,5984,459,12023
4738,40,M,GA,USA,1333,5702,459,12023
4739,30,F,ME,USA,1409,5910,459,12024
4740,30,F,PA,USA,1401,6058,459,12024
4741,56,M,TX,USA,1410,5948,459,12025
4742,51,F,ON,CAN,1338,5817,459,12025
4743,38,M,SC,USA,1311,5490,459,12025
4744,38,F,TX,USA,1398,5799,459,12026
4745,43,M,,CHN,1320,5634,459,12026
4746,37,F,KS,USA,1403,5828,459,12026
4747,33,F,NC,USA,1454,6005,459,12027
4748,45,M,IN,USA,1416,5925,459,12027
4749,53,M,NJ,USA,1412,5951,459,12027
4750,36,F,VA,USA,1411,5921,459,12028
4751,31,F,NY,USA,1338,5742,459,12028
4752,48,M,,ESP,1339,5836,459,12028
4753,29,F,OH,USA,1439,5962,459,12028
4754,29,M,QC,CAN,1173,5025,459,12028
4755,45,M,NY,USA,1355,5849,459,12029
4756,43,M,CA,USA,1286,5551,459,12029
4757,36,M,MO,USA,1344,5776,459,12029
4758,24,F,NY,USA,1244,5471,459,12030
4759,45,M,QC,CAN,1444,6042,459,12030
4760,42,M,QC,CAN,1358,5734,459,12031
4761,30,M,,GBR,1163,4935,459,12031
4762,51,M,VT,USA,1255,5398,459,12031
4763,46,M,AZ,USA,1391,5842,459,12031
4764,36,M,KY,USA,1389,5924,459,12031
4765,47,M,PA,USA,1339,5673,459,12031
4766,47,M,CA,USA,1360,5728,459,12032
4767,55,M,IN,USA,1295,5543,459,12032
4768,35,M,TX,USA,1370,5774,459,12032
4769,39,M,CT,USA,1280,5455,459,12032
4770,48,M,NY,USA,1369,5731,459,12032
4771,29,F,MA,USA,1410,5982,459,12033
4772,38,F,DC,USA,1428,6028,459,12033
4773,35,F,ON,CAN,1360,5850,459,12033
4774,32,F,,COL,1360,5765,459,12033
4775,51,M,NC,USA,1441,6075,459,12034
4776,52,M,MN,USA,1421,5990,459,12034
4777,40,M,CA,USA,1399,5818,460,12036
4778,44,M,CA,USA,1346,5766,460,12036
4779,31,F,DC,USA,1415,5931,460,12037
4780,42,M,PA,USA,1257,5378,460,12037
4781,51,M,WA,USA,1453,5923,460,12037
4782,19,M,CO,USA,1398,5858,460,12037
4783,37,M,AZ,USA,1290,5498,460,12037
4784,51,M,TN,USA,1503,6009,460,12037
4785,21,M,CO,USA,1277,5605,460,12037
4786,25,F,IL,USA,1515,6052,460,12037
4787,41,M,ME,USA,1348,5672,460,12038
4788,40,M,IL,USA,1326,5667,460,12038
4789,39,M,PA,USA,1344,5870,460,12038
4790,36,F,MA,USA,1370,5803,460,12038
4791,48,M,DC,USA,1339,5760,460,12038
4792,38,M,,COL,1259,5633,460,12039
4793,50,M,TX,USA,1359,5793,460,12039
4794,24,F,MA,USA,1396,5926,460,12039
4795,45,M,OR,USA,1264,5486,460,12039
4796,33,M,NJ,USA,1133,5029,460,12040
4797,49,M,PA,USA,1314,5549,460,12041
4798,46,M,MA,USA,1431,6022,460,12041
4799,23,F,MA,USA,1368,5819,460,12041
4800,37,M,BC,CAN,1261,5617,460,12042
4801,49,M,MI,USA,1341,5677,460,12042
4802,53,M,MB,CAN,1385,5774,460,12043
4803,32,M,,GBR,1233,5502,460,12043
4804,45,M,NY,USA,1283,5609,460,12043
4805,47,M,,MEX,1284,5695,460,12044
4806,57,M,ME,USA,1335,5816,460,12044
4807,51,M,,DEN,1346,5760,460,12045
4808,38,M,GA,USA,1298,5499,460,12045
4809,27,M,,SWE,1274,5423,460,12046
4810,50,M,NC,USA,1440,5951,460,12046
4811,44,M,,PER,1376,5872,460,12046
4812,30,F,ON,CAN,1400,5659,460,12046
4813,46,M,,ESP,1338,5666,460,12047
4814,45,M,MI,USA,1306,5682,460,12047
4815,55,M,ON,CAN,1384,5776,460,12047
4816,31,M,VA,USA,1318,5625,460,12047
4817,30,F,OH,USA,1369,5801,460,12047
4818,45,M,CT,USA,1380,5811,460,12047
4819,43,F,NJ,USA,1511,6063,460,12048
4820,34,F,SC,USA,1333,5813,460,12048
4821,28,F,SD,USA,1417,5948,460,12049
4822,44,M,CA,USA,1288,5583,460,12049
4823,44,M,QC,CAN,1335,5748,460,12050
4824,57,M,,CHN,1305,5419,460,12050
4825,43,F,CA,USA,1344,5891,460,12050
4826,52,M,AZ,USA,1400,5949,460,12051
4827,45,M,ON,CAN,1382,5779,460,12051
4828,40,M,NE,USA,1377,5639,460,12051
4829,24,F,CA,USA,1417,5962,460,12051
4830,25,F,NY,USA,1430,6041,460,12051
4831,50,M,ON,CAN,1350,5779,460,12052
4832,42,F,WA,USA,1325,5796,460,12052
4833,49,M,NY,USA,1392,5885,460,12053
4834,48,M,MA,USA,1406,5970,460,12053
4835,28,M,OH,USA,1335,5588,460,12053
4836,62,M,NY,USA,1414,5909,460,12053
4837,25,F,NS,CAN,1433,5935,460,12053
4838,45,F,TX,USA,1398,5908,460,12053
4839,35,M,ON,CAN,1410,5954,460,12053
4840,43,M,,GBR,1209,5259,460,12053
4841,48,M,AB,CAN,1456,5965,460,12054
4842,51,M,,BRA,1395,5921,460,12054
4843,57,M,,MAR,1364,5829,460,12055
4844,42,M,LA,USA,1375,5865,460,12055
4845,25,F,MA,USA,1423,5967,460,12056
4846,58,M,,FRA,1528,5763,460,12056
4847,44,M,TX,USA,1258,5433,460,12057
4848,62,M,OH,USA,1381,5843,460,12057
4849,29,M,WY,USA,1274,5715,460,12057
4850,40,M,MA,USA,1359,5640,460,12058
4851,46,M,KS,USA,1349,5794,460,12058
4852,59,M,OK,USA,1395,5858,460,12059
4853,44,F,,JPN,1250,5602,460,12059
4854,48,M,,HKG,1395,5932,460,12059
4855,28,M,CA,USA,1283,5405,460,12059
4856,35,F,ID,USA,1295,5806,460,12059
4857,32,F,NJ,USA,1398,5911,460,12059
4858,36,F,ID,USA,1276,5725,460,12059
4859,51,M,VA,USA,1286,5507,460,12061
4860,25,F,IL,USA,1453,5979,461,12061
4861,26,F,NY,USA,1288,5680,461,12062
4862,32,M,,JPN,1182,5157,461,12062
4863,58,M,MD,USA,1392,5901,461,12062
4864,42,M,AB,CAN,1380,5930,461,12062
4865,54,M,ON,CAN,1328,5650,461,12063
4866,43,M,OR,USA,1327,5783,461,12063
4867,43,M,,BRA,1317,5592,461,12064
4868,34,F,ON,CAN,1380,5917,461,12064
4869,30,M,CA,USA,1275,5404,461,12064
4870,25,F,NY,USA,1346,5742,461,12064
4871,51,M,ON,CAN,1330,5727,461,12064
4872,42,M,DC,USA,1323,5691,461,12065
4873,41,M,NY,USA,1310,5611,461,12065
4874,37,M,FL,USA,1253,5535,461,12065
4875,23,M,MA,USA,1239,5512,461,12066
4876,55,M,,HKG,1335,5875,461,12067
4877,26,F,MA,USA,1436,6022,461,12067
4878,44,M,,AUS,1251,5336,461,12067
4879,36,F,NY,USA,1417,5812,461,12067
4880,41,M,CA,USA,1272,5271,461,12067
4881,46,M,,MEX,1352,5712,461,12067
4882,29,F,NY,USA,1411,5895,461,12067
4883,40,M,KS,USA,1275,5577,461,12067
4884,46,M,MA,USA,1331,5573,461,12068
4885,30,M,AZ,USA,1275,5562,461,12068
4886,43,M,PA,USA,1236,5462,461,12068
4887,48,M,IL,USA,1455,6034,461,12068
4888,42,M,NE,USA,1327,5718,461,12068
4889,29,F,CA,USA,1397,5815,461,12068
4890,35,M,MA,USA,1345,5566,461,12069
4891,25,M,MA,USA,1106,5568,461,12069
4892,42,M,,GBR,1290,5646,461,12069
4893,37,F,SC,USA,1424,5909,461,12070
4894,31,M,CA,USA,1202,5056,461,12070
4895,29,M,MA,USA,1452,5866,461,12070
4896,46,M,OK,USA,1428,5848,461,12070
4897,45,M,ON,CAN,1417,5827,461,12070
4898,45,M,IN,USA,1338,5643,461,12071
4899,33,M,IL,USA,1257,5324,461,12071
4900,48,M,IN,USA,1450,5976,461,12071
4901,53,M,CO,USA,1280,5544,461,12072
4902,27,F,,GBR,1276,5769,461,12072
4903,57,M,NC,USA,1481,6072,461,12072
4904,29,M,CA,USA,1142,4811,461,12073
4905,41,M,KY,USA,1377,5749,461,12073
4906,28,F,DC,USA,1420,5959,461,12073
4907,45,M,FL,USA,1394,5935,461,12073
4908,40,M,,ESP,1403,5784,461,12073
4909,42,M,,ESP,1274,5496,461,12074
4910,45,M,ON,CAN,1425,5960,461,12074
4911,52,M,ON,CAN,1342,5647,461,12074
4912,19,M,AB,CAN,1125,5132,461,12074
4913,53,M,NY,USA,1349,5738,461,12074
4914,35,F,WI,USA,1412,5973,461,12074
4915,61,M,,BRA,1464,5990,461,12075
4916,48,F,IN,USA,1414,5814,461,12075
4917,23,F,NY,USA,1324,5642,461,12075
4918,49,M,NJ,USA,1373,5861,461,12075
4919,45,M,TX,USA,1364,5770,461,12075
4920,32,M,MA,USA,1277,5434,461,12075
4921,35,M,VA,USA,1302,5687,461,12075
4922,29,F,CA,USA,1428,5947,461,12076
4923,52,F,CO,USA,1409,5849,461,12077
4924,45,M,IL,USA,1442,6117,461,12077
4925,46,M,MB,CAN,1382,5832,461,12077
4926,44,M,FL,USA,1471,5863,461,12077
4927,43,F,MA,USA,1410,6026,461,12077
4928,44,M,NY,USA,1348,5828,461,12077
4929,38,M,VA,USA,1423,5758,461,12078
4930,41,M,WA,USA,1352,5795,461,12079
4931,38,M,VA,USA,1217,5156,461,12079
4932,32,M,MA,USA,1231,5394,461,12079
4933,52,M,MA,USA,1473,5924,461,12079
4934,26,M,NH,USA,1484,6040,461,12079
4935,46,M,TX,USA,1352,5786,461,12079
4936,26,F,NM,USA,1346,5794,461,12079
4937,28,F,DC,USA,1504,6035,461,12080
4938,37,M,,PER,1311,5716,461,12080
4939,22,F,MA,USA,1402,5878,461,12080
4940,28,F,MA,USA,1390,5821,461,12080
4941,27,M,MA,USA,1478,5730,461,12080
4942,56,M,NV,USA,1437,5999,461,12080
4943,45,F,CT,USA,1350,5850,461,12080
4944,55,M,,BRA,1430,6032,461,12081
4945,35,F,NY,USA,1415,5900,461,12081
4946,26,F,NJ,USA,1297,5705,461,12081
4947,45,M,QC,CAN,1456,5967,461,12081
4948,40,M,,NZL,1280,5464,461,12082
4949,42,M,UT,USA,1275,5429,461,12082
4950,30,M,,BRA,1242,5638,461,12082
4951,48,M,IA,USA,1405,5840,461,12082
4952,35,M,,FIN,1286,5479,461,12083
4953,56,M,NJ,USA,1359,5769,461,12083
4954,43,M,,GBR,1282,5658,461,12083
4955,42,M,,HKG,1401,5946,461,12083
4956,51,M,MA,USA,1317,5676,461,12083
4957,29,F,,GER,1403,5949,461,12084
4958,46,M,PA,USA,1359,5844,461,12084
4959,57,M,IL,USA,1411,5962,461,12084
4960,56,M,AL,USA,1393,5850,461,12085
4961,45,M,TX,USA,1454,5980,461,12085
4962,50,M,,SUI,1398,5896,461,12085
4963,54,M,QC,CAN,1380,5913,461,12086
4964,26,F,VA,USA,1366,5744,461,12086
4965,48,M,FL,USA,1387,5889,461,12087
4966,54,M,PA,USA,1373,5805,462,12087
4967,23,F,NC,USA,1417,5952,462,12088
4968,37,F,,RUS,1352,5780,462,12088
4969,35,M,,KOR,1211,5238,462,12088
4970,31,F,MI,USA,1459,6028,462,12088
4971,52,M,NJ,USA,1306,5858,462,12089
4972,41,F,NV,USA,1353,5874,462,12089
4973,36,F,MN,USA,1381,5667,462,12089
4974,41,M,MD,USA,1290,5662,462,12089
4975,50,M,CA,USA,1331,5741,462,12089
4976,35,M,,HKG,1246,5419,462,12090
4977,33,M,NY,USA,1245,5431,462,12090
4978,52,M,TN,USA,1339,5694,462,12090
4979,29,M,MI,USA,1304,5459,462,12090
4980,43,M,CA,USA,1331,5792,462,12090
4981,53,M,CA,USA,1340,5772,462,12090
4982,26,M,CA,USA,1280,5498,462,12090
4983,59,M,CA,USA,1308,5608,462,12091
4984,45,F,TX,USA,1425,6058,462,12091
4985,43,M,NC,USA,1321,5616,462,12091
4986,46,M,,COL,1244,5422,462,12091
4987,43,M,,FIN,1296,5587,462,12091
4988,45,M,,GBR,1259,5421,462,12092
4989,50,M,VT,USA,1244,5697,462,12092
4990,47,M,,AUS,1174,5353,462,12092
4991,40,F,OK,USA,1339,5883,462,12093
4992,50,M,CA,USA,1384,5874,462,12093
4993,31,M,OH,USA,1279,5397,462,12093
4994,42,F,CA,USA,1360,5892,462,12094
4995,48,M,NC,USA,1469,6077,462,12094
4996,41,F,TX,USA,1398,5908,462,12095
4997,28,M,,GBR,1296,5620,462,12095
4998,44,M,MN,USA,1351,5696,462,12095
4999,33,F,BC,CAN,1389,5941,462,12096
5000,38,F,ON,CAN,1386,5838,462,12096
5001,47,M,NC,USA,1324,5673,462,12097
5002,37,M,TN,USA,1296,5413,462,12097
5003,38,F,WA,USA,1379,5899,462,12097
5004,46,F,,SLO,1374,5896,462,12098
5005,49,M,SC,USA,1303,5691,462,12098
5006,39,M,,CHI,1282,5425,462,12098
5007,45,F,TN,USA,1435,5891,462,12098
5008,29,M,PA,USA,1234,5247,462,12099
5009,31,M,MI,USA,1316,5579,462,12099
5010,36,F,,CRC,1456,6046,462,12099
5011,45,F,TX,USA,1414,5896,462,12099
5012,45,M,MA,USA,1370,5845,462,12099
5013,26,F,MA,USA,1348,5703,462,12100
5014,40,M,NY,USA,1285,5673,462,12100
5015,44,M,NY,USA,1249,5216,462,12101
5016,42,M,,HKG,1297,5637,462,12101
5017,52,M,,JPN,1359,5738,462,12101
5018,30,F,NC,USA,1319,5759,462,12101
5019,56,M,ON,CAN,1393,5910,462,12102
5020,45,M,VA,USA,1308,5696,462,12103
5021,33,M,PA,USA,1299,5473,462,12103
5022,45,M,,ITA,1234,5294,462,12103
5023,51,F,NY,USA,1360,5913,462,12104
5024,51,M,KY,USA,1419,5945,462,12105
5025,45,M,QC,CAN,1422,5855,462,12105
5026,47,M,PA,USA,1361,5712,462,12105
5027,26,M,NH,USA,1255,5364,462,12105
5028,43,M,,BRA,1424,5930,462,12105
5029,27,M,PA,USA,1100,4939,462,12105
5030,29,F,MD,USA,1391,5912,462,12105
5031,40,M,PA,USA,1331,5710,462,12105
5032,46,M,NC,USA,1395,5981,462,12105
5033,40,M,,IRL,1260,5628,462,12105
5034,46,M,PA,USA,1274,5489,462,12106
5035,36,M,TX,USA,1294,5330,462,12106
5036,28,F,PA,USA,1347,5789,462,12106
5037,49,M,WA,USA,1392,5992,462,12106
5038,39,M,,DOM,1204,5268,462,12107
5039,41,M,IN,USA,1347,5694,462,12107
5040,42,M,ID,USA,1368,5722,462,12107
5041,29,F,IN,USA,1414,5819,462,12107
5042,41,M,NJ,USA,1311,5604,462,12108
5043,43,M,,BRA,1277,5543,462,12108
5044,47,M,CA,USA,1253,5491,462,12108
5045,52,M,FL,USA,1360,5798,462,12109
5046,59,M,MA,USA,1394,5852,462,12109
5047,42,M,,POL,1317,5637,462,12110
5048,42,M,,BRA,1257,5389,462,12110
5049,57,M,GA,USA,1377,5817,462,12110
5050,50,M,PA,USA,1420,6099,462,12110
5051,37,M,GA,USA,1378,5818,462,12110
5052,30,M,WI,USA,1284,5438,462,12111
5053,36,M,OH,USA,1409,6018,462,12111
5054,42,F,VA,USA,1412,6020,462,12112
5055,50,M,IL,USA,1364,5760,462,12112
5056,35,M,,RUS,1284,5560,462,12112
5057,31,F,NY,USA,1270,5734,462,12112
5058,28,F,TN,USA,1419,5914,462,12113
5059,35,F,,GBR,1386,5845,463,12114
5060,26,F,,BRA,1380,5943,463,12114
5061,45,M,MN,USA,1343,5811,463,12114
5062,34,M,MN,USA,1303,5743,463,12114
5063,40,M,MA,USA,1340,5646,463,12114
5064,43,M,CA,USA,1279,5323,463,12114
5065,25,F,VA,USA,1429,5938,463,12115
5066,24,M,AB,CAN,1201,5491,463,12115
5067,43,M,,PER,1242,5559,463,12115
5068,41,F,IN,USA,1436,6062,463,12115
5069,34,F,IN,USA,1417,6018,463,12116
5070,29,F,PA,USA,1325,5597,463,12117
5071,51,M,NY,USA,1369,5589,463,12118
5072,46,F,NJ,USA,1413,5948,463,12118
5073,44,M,PA,USA,1361,5809,463,12118
5074,23,F,NC,USA,1413,5890,463,12119
5075,49,F,CA,USA,1447,6003,463,12119
5076,41,M,IL,USA,1374,5798,463,12119
5077,37,F,CA,USA,1424,5960,463,12119
5078,32,F,MA,USA,1311,5775,463,12120
5079,53,M,PA,USA,1349,5468,463,12120
5080,23,M,WA,USA,1072,4871,463,12120
5081,56,M,MA,USA,1385,5852,463,12121
5082,32,F,VA,USA,1421,5937,463,12121
5083,48,M,VA,USA,1430,5996,463,12121
5084,54,M,KY,USA,1285,5505,463,12121
5085,40,M,IL,USA,1314,5711,463,12121
5086,43,M,,BRA,1317,5701,463,12121
5087,51,M,CA,USA,1328,5787,463,12121
5088,30,M,WA,USA,1382,5770,463,12122
5089,26,F,MI,USA,1400,6065,463,12122
5090,22,F,WA,USA,1265,5796,463,12122
5091,47,M,,ITA,1299,5495,463,12122
5092,44,M,,GUA,1257,5390,463,12123
5093,45,M,AZ,USA,1211,5327,463,12123
5094,35,M,TX,USA,1341,5844,463,12123
5095,41,M,CA,USA,1310,5637,463,12124
5096,33,M,MN,USA,1130,4957,463,12125
5097,31,F,ND,USA,1443,6062,463,12125
5098,54,M,PA,USA,1325,5682,463,12125
5099,46,M,CA,USA,1236,5537,463,12125
5100,55,M,MA,USA,1451,5953,463,12126
5101,53,M,,DEN,1443,6072,463,12126
5102,28,F,CO,USA,1451,6087,463,12126
5103,28,F,IL,USA,1450,6054,463,12126
5104,29,M,MN,USA,1136,5225,463,12126
5105,49,M,CA,USA,1428,5925,463,12127
5106,44,M,,ESP,1262,5456,463,12127
5107,36,M,NY,USA,1229,5387,463,12127
